run_number,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,label
252,69.24834610862523,73.60991108242004,72.55287958096396,88.19221067585562,80.5184916508432,82.94297927006882,77.94750617025959,88.64880679090572,93.70240486977022,76.90959177295093,73.0312659120861,89.61333908985318,72.96454638481049,78.18323855844388,80.27265617877083,84.13795537075195,90.71400213278162,83.75169788242192,93.69504274680662,72.2604780424113,0
253,63.19410506514225,54.51092947170578,62.204453413478745,81.68971851192181,80.64628247736665,72.8032632644289,62.739357275052434,66.51993726099325,63.450786885086266,59.46147615970101,59.1396653500015,66.94212940860109,66.6404641770699,60.316936557171715,52.91570788946869,57.27286550125082,66.12731250679734,54.69861409794497,52.49983704697773,61.37712824965425,1
254,66.42875249034222,66.74450598802403,68.59640357015428,74.0031382900912,51.92492198839279,42.64133420583194,44.920586763022364,49.66984096807486,57.3754284623857,71.46139536848696,50.324067788713656,59.770200236245756,59.10868616992613,62.004306843737105,68.80994245001281,47.42192911569642,47.08446256714737,58.151386881472966,73.12276220253372,77.66127474580487,1
255,58.45650390369377,53.97020568322872,57.294432220517166,62.36334581625954,64.79162938089115,70.65325736666402,40.416590447153226,68.59587260953789,53.977461855455225,43.249442718079756,51.25902182592201,75.36474962856862,43.06176455232615,40.25420767475543,42.68654917615439,46.58958368681163,60.04882369257886,33.53882433451505,69.82743217413096,49.975170141388375,1
256,59.599954024271234,59.16227360075858,61.6485406825408,66.62537277509085,83.24052025030507,76.05024476355449,66.80662281596868,65.34496896095861,62.21354509427386,69.35856989186824,70.19259164510682,70.43170373181452,66.35970564428506,64.92488751363176,66.93405086714488,60.67344871500172,64.95820514944535,60.37144843349628,51.11472476381928,70.75822773549218,0
257,63.18585956375264,42.20349863492639,66.60148359688097,87.43209826989731,76.88536576132506,82.79511932083119,65.90081426061104,61.26232981178357,69.84688568720806,71.2844039023705,68.10352163058792,71.26081140548177,70.29294188272162,64.28015340127163,73.02490565421915,68.62629133946888,71.21290771745284,66.41392787513742,53.6096132619042,55.291503315243816,1
258,83.80791877059411,67.82035586163796,76.27007922176305,84.67242207840191,77.99315271590238,69.11904501098239,66.9559382546882,76.33374394880316,72.4630420339377,79.5179499427013,69.52532844745785,91.48622858021841,71.0392796616009,60.79963218549653,66.3434329255239,71.14043207926943,65.30750001226404,74.26945727118134,75.88278684492192,76.26643488416227,1
259,67.58743796902445,63.96267218704653,59.19587269565872,61.09588553360374,40.345599405493004,70.88134061146573,63.44839749243425,67.31101952073361,62.152754012815905,52.36496960588252,64.39693231226146,76.39025450418589,68.24463413677572,75.04601890071397,53.55074106325226,31.87183190820092,39.702503614450734,45.29704361599,63.622587253383344,56.20053997789872,1
260,80.4560180946498,81.90699850698259,71.67129933279432,95.98869517881985,96.4128167270412,101.30828957559187,98.28302796589236,94.95628004643204,95.28460425196327,91.01755929865507,93.36396484990813,93.45234400769479,89.261360362081,91.51629577702751,89.8642530373113,91.2488699130927,93.61911961840158,94.65546701476887,97.25052275807127,91.16891804094818,0
261,80.9168552033925,88.25868768336784,83.7211865039855,89.56890311792841,90.10510723592279,92.65021830308528,86.66223041359942,90.36775739479357,87.33055844799868,88.6519781000659,88.32233735353293,93.24110849458935,89.43144011167415,90.26500933466869,79.19737401626955,83.6466065786938,83.35686106506107,80.78245206229153,89.59545976019739,82.61095437079209,0
262,76.94555468796554,74.68686472577694,56.00465587495759,80.29173140390567,79.49016141497258,78.56777291364614,81.80607803823527,92.48945290737555,93.79033415519531,89.75750648679453,89.12666904386639,96.01652053044087,91.1369362743002,83.34406247389829,93.96926960384457,96.2848554017485,89.08639572479687,89.03577823864241,93.4127063646095,95.47122315687555,1
263,67.69461467518657,76.69525328014316,59.465852323476476,90.5121884538596,93.96039464902643,77.78978785578339,84.7018597399893,71.73347006377178,81.8425947355165,91.11499019364807,77.22434328961398,84.91677371661734,88.68320977147529,74.7762707692927,87.47855950037052,92.81263864881348,87.85052386183237,85.91701020159107,84.53004362080509,86.8703913496893,0
264,54.172106210802724,72.54410201094419,48.361148724687126,69.94466709692925,63.778769147273046,63.451167886184884,69.94905924880031,67.44682873286641,62.16135120462163,67.73474512612347,52.13958385863,75.82342250647744,56.114112401530136,43.53202027440976,62.3502776658731,52.378804129456825,46.05006067335647,40.87231000162271,73.3633978152367,72.22003816962268,1
265,56.52578179499167,65.27163170712792,58.40346513860892,63.078851526585616,60.638618965491254,72.64113173513087,53.44622082428836,59.465349332498214,74.91416634578741,58.208061013342686,63.91781684636215,70.2971238914086,67.92315551845918,62.68070870593029,51.93474593404064,50.4503815938134,74.62143912971173,55.52337963959688,66.07034524794597,58.8100209304889,0
266,38.15618311534674,36.476848897317,31.106293953944512,74.03323970153434,59.29758298287719,44.48807619537886,56.83647820201556,41.150058243417675,42.59755681152989,49.46380836689028,57.352376029567004,46.194910886119395,38.22742968946285,45.056339166343896,43.514252026977374,36.4468560387486,31.583721593710536,51.47248303061,33.4101263279659,37.01312773161514,1
267,62.47901964931825,46.7532252625492,58.84898375944145,70.27758255544883,77.4925518931665,87.81988050519968,54.688011170243904,70.57254545802853,56.459284997522104,70.85378974007776,69.84282218540963,78.92765025074189,74.39853107865686,56.53642735389924,73.74568488183884,71.46567960649284,73.08602169862117,61.23824414208002,58.492288347728206,74.00072767953965,1
268,46.218448988044045,35.17496737415692,30.91285740176625,80.57754674022355,86.59631579257075,78.10789827973004,43.98497687234728,92.73598461971865,37.34600315909975,44.460885043333214,45.33679715876938,94.44445324136572,67.20280373520086,78.10276078771393,29.255449804916292,88.39035542498104,41.69146278170054,39.41692910387285,38.21622369778763,39.31977988439603,1
269,56.81482747694173,71.27477914706598,80.7843977496748,87.35007097445107,85.33862799100515,87.48544081289009,86.18493418761803,92.93541318881462,84.77022102092063,80.44471203592406,91.26787254706105,94.57995642038128,88.06792313037238,87.92459503827345,89.55384787271892,88.97355059773712,87.07834959910178,89.46506879728076,20.835739943036074,84.68803830980043,1
270,72.57261093961849,73.12993733961456,75.2702510592295,90.37838131662252,90.1666000400732,83.75240918298742,78.36819818005364,87.60018285167556,75.21945069116009,65.84630026761394,74.36988709855916,82.90335852498,84.55679880736905,80.42252114704479,69.01715302743592,38.3935363066899,74.86301543336229,55.16758244989971,65.09259249233625,74.93562581866294,0
271,87.4687404008053,91.0222352628195,71.63339494193707,48.72986702328429,44.0386086735097,46.17849129835455,65.22075300146089,90.30780039133413,65.60063935565731,60.926283770399955,69.17195283650149,89.23492575760756,91.29188751339193,84.28734164045369,70.71674150148134,85.07601391211053,78.49501071003365,72.39050492603434,74.49044244866731,99.13785011490248,1
272,52.12391101610028,66.74757923111184,60.01520558940572,57.843150761176865,49.46845647899554,39.5991830990306,54.62617880395806,42.745165435950405,53.28796621850031,46.878284370405844,48.051541633252455,63.275085869364226,44.12234221287798,53.070962128555834,64.87822225798529,64.72209266788926,69.27558490714866,67.82209977701008,83.9698834269222,59.42216697860462,1
273,63.60161965994317,75.8951637670455,57.284100593156595,83.58941939361509,89.73302564298146,85.5147770212192,64.2956715142224,76.6236348155408,62.639105680515954,59.56495357682179,64.97725971573901,74.82251286589995,70.13861033611126,69.86110186934187,64.99478554222017,69.9628175016028,62.54970470443525,50.15933148709243,42.31667997965359,80.35182910654494,0
274,44.729214658213465,42.45449803947867,44.862619714641426,64.48884235394543,53.44449627503235,44.19487087083675,42.437569388826816,45.445044631403704,33.91862127495692,38.024761370042,34.307482344181565,44.96167288157747,45.92510348759453,51.59751070689939,41.085996673842786,46.3333705612116,31.85059412414225,29.08719810488091,24.656549462851284,43.06123058385416,1
275,41.108351484312735,42.55415110561668,44.09481915098937,47.22454955940103,67.633426493246,85.78015112823184,48.8988155398706,50.26530820547271,54.577917029319714,48.39199182657107,54.072295443568066,48.52742033354395,43.69085024741792,54.56838634101158,41.90549648916357,36.834440403016174,37.72542405407295,43.491599963900406,43.99309878518178,39.38358563219413,1
276,32.40318397476073,83.57685567372202,29.95134379841031,87.01708083432587,45.5591829900684,58.91189116147049,45.64483079483421,79.27531284605327,47.704025954435956,46.37634105339422,47.04621664660884,71.64708013785396,48.29581197636961,66.80556139044408,44.994799086598746,76.79525601529387,40.978001470786296,48.77713081868126,43.00926419142544,84.01080090827769,1
277,35.77398419289188,31.96675909105155,31.33324012025961,87.80454574311712,86.07799093713061,88.20332219998758,34.492303757351394,31.621922757882675,34.03344971088426,29.589204892380558,32.54386268265313,33.85327460871686,38.518105977114,35.662169769598925,32.078232946389086,38.547129471701545,35.059902878133514,34.81620994737559,17.950847398662702,38.52692099057096,1
278,56.938312401223506,45.07997873323183,49.88799187188982,66.0532834588564,57.8149782640682,49.23740348221809,71.4709355730021,63.84927523051671,64.8850715317285,63.69371037882111,66.45319235303737,61.48042895562454,65.40087725554955,46.07553332040433,44.158919574383354,38.66566818141335,60.54111462016332,44.34437271403025,67.13141622212798,64.44584297537192,0
279,64.75928949569872,62.890818391152344,56.164942359935296,43.55837486721081,48.91686625089022,54.40779322409186,46.11956347547905,54.51339250883253,64.06940381446584,53.09318815901018,62.85476996185193,66.56700612908386,61.89250704476081,61.22017944051898,54.93224170051359,54.97282539061861,64.79589538122676,58.114065810653074,44.57546125526118,60.085978367707995,0
280,59.109006192435864,80.50656811057634,71.58083943361382,86.59260036314356,85.82128734852124,91.2536438528236,75.62490780768547,71.65666304011215,82.20138135464205,84.12477310151516,80.8999250503263,78.58121664278531,75.75250875067933,73.02136803380647,79.92964199835093,70.66127802686636,71.55892214729809,71.91402277295224,67.86394829544369,75.44738853290448,0
281,43.831152248714226,46.53815983626824,23.977224309820407,63.25199709172218,57.339478770082906,60.787103909358436,41.411923580781696,29.245394218496763,44.68818330978649,52.35951357955182,39.21597179612332,42.012780688319104,45.68428555263955,39.469436759960416,46.96854598631089,50.15907585590793,39.58391290835214,47.53042909711444,24.43083946311532,44.07276930327689,1
282,62.03162262605693,71.54575428198507,72.19389518642764,62.425499053979124,49.9704677941696,46.832658015135365,52.766528251970406,64.2396980672851,58.966175693659146,60.34053422514546,62.653985246662465,79.07529719315148,67.3211482480302,47.982633469368956,34.18028492825744,39.668407553741595,44.060833175783216,49.716404125710405,60.63475306781199,72.29284713858794,1
283,66.42081216674772,65.57377397896052,56.77089160092293,66.3478092588949,53.430600631580546,67.43552612833156,47.111500552363005,72.9818968980106,42.294644170039774,42.552750292174956,37.74446585607356,68.62749068383908,71.58148177482781,75.05362082483924,49.89395375436947,64.46972775874403,45.087372161184064,42.765217097589534,43.456727574099595,74.63834913058307,1
284,55.51567587980876,49.68350648924236,67.89347723264282,76.10123799367706,50.9777107212129,71.28283136444449,60.02000635914608,72.87201367708312,79.113968229462,75.82590058531676,64.26428603143667,80.43771547735072,66.21499060003363,70.38258195117713,29.398439575349034,48.49166080424745,38.69491083195528,39.02263651373,72.58069805251752,73.26911594338698,1
285,72.47799271489272,55.682374677401505,58.37373117994039,40.09759168929678,56.201540862748224,57.43006877080136,50.95770727060937,51.19280384706653,65.45251915424761,68.17066658658037,63.37590804963271,70.48346757143612,53.19044887733343,67.0968962513771,48.36480933205572,40.0657920656009,51.92800822415582,49.8857223172584,81.83902617340891,70.36756621557613,1
286,81.7225032683906,61.179855851805534,57.813435514354836,80.71772026009317,87.3591048827065,79.42651866614835,82.65392984011709,79.59485599623642,83.13677454112863,74.65417250593586,70.3162300279611,86.34000355206783,84.16937606469504,75.65160483900092,81.95647115563227,77.01554584137602,79.76733153026447,81.63640326311524,66.46263775725521,81.82036034727273,1
287,57.64581636807914,64.40900089750775,46.419619341538585,75.30891986081234,80.34891996616531,72.25432733325151,77.10792837825383,71.60554773494896,46.216317856814015,77.40618038788143,55.16231893021245,54.91500349244094,80.66649905561884,80.70853340240626,42.02581886354519,46.21112377959016,35.831966551734155,35.39635040840873,88.32399579051607,86.97898410523176,1
288,42.932156520897905,49.65673154876882,35.364335595050576,59.897167727901056,54.39253050825925,56.471206563198436,76.04741798922394,45.85387041347514,62.07591891471633,72.54750369666033,82.25382395646591,52.75066814645716,51.654641359303845,53.54098485341604,36.724223431165726,25.16038734270289,48.636981620421,44.48937009420425,32.61752326272789,48.04148586101546,1
289,51.446223961409615,41.404931656726134,40.578772609607356,75.59764836206557,80.51132540796385,84.51305322735998,65.27913668511664,61.57316073411769,60.08062686216631,58.993937111050975,63.82365595497603,61.79901693906541,65.32207984536173,51.55404424818676,56.95373051582022,73.80334488083693,30.37715708347041,26.63190577642155,56.62178857014153,58.27731514289976,1
290,56.50540517469826,63.44224981316149,61.08384073473423,76.74085320549132,49.23606866470317,52.12672036087426,65.3987658512026,58.48188584280098,37.013826993418505,56.44018010904879,51.459961539492035,51.67608678474465,51.85968433639665,39.42191752906545,63.15471331072909,59.341845593378146,63.6833436606546,58.69491964931304,65.21761107622612,55.30899270580198,1
291,52.997296423109404,49.994062021292116,50.780255318025944,83.48234043477879,79.99771640128958,80.04127740279627,48.287121912494,55.978028291909425,49.866083078731215,55.55611651337328,50.86291717884986,58.54895519161101,62.13506230284585,62.63805379856085,46.777559358335026,48.46765710366362,43.97194429560714,48.09171034550477,35.64492323746954,58.33262754605545,1
292,61.082817712529106,33.02409297251705,34.571028427361085,71.2697284035925,48.28090216841339,37.46927908208117,82.15146453460304,92.66594528537551,79.50683813062074,41.662214911412775,89.27691220677207,37.73768877448799,82.6202495686063,75.40064765248705,72.78115732324669,50.9138091238957,75.56862865206656,80.46926606343123,95.47312352189479,96.49779298067672,1
293,54.742908557935216,53.5899186905205,52.616914593548344,53.949700108748964,59.32065457999922,56.333149436193985,51.97590821755786,69.95959062943143,55.04902564574809,43.13793012228009,50.33997124161562,58.424887848639564,51.30555951528441,60.62627498903826,52.2031198623347,63.12740139671949,49.75952247444403,44.39050524733518,68.10787697171172,75.4209626586793,1
294,43.52794659225078,39.19946265024486,41.54868196626265,77.67111616813854,72.4394372844265,64.19397052154035,57.968368041960815,46.53062162354111,46.9868899979432,53.27804276757468,52.67068552252968,45.07321464322078,40.586098922388786,51.89484660184166,50.832271500383094,46.30241944738529,50.99388691770735,51.277687171046495,45.14312691308486,50.654090808983796,1
295,60.1805383984594,69.36798562785496,46.948736549894726,84.48482246039067,87.76717812797152,92.59762547769405,78.77332159694842,70.78215978704574,81.78482619078301,88.79982427691826,76.36118811422435,71.57355963822765,73.0020397209739,71.38021958658074,85.29452245312632,71.19467156087025,79.7002688896141,86.63416729492573,77.94808823373631,75.37053417448776,1
296,25.79672747022787,25.782341640505372,25.018098816757032,77.59037710885602,68.18006069826133,78.98503629645819,39.945472007081634,24.91303511891078,40.21258508136476,42.376200465918096,35.75216755914336,23.495406407395773,26.653727223689646,24.84961553668436,40.26106648205817,27.647244185243373,36.03233089200123,38.42654940291224,18.977714949641605,20.55149487755906,1
297,55.33356253586889,49.68452710200523,47.737140800860026,69.68494879287282,44.27710610700049,54.79030064490949,52.16251305384979,34.11274323142409,42.37123527861158,78.29932758173364,38.390836148316076,66.09650351492594,50.40087608077798,38.65015959298687,44.628771977900975,24.496658243971535,53.369136918166205,34.08927400150188,94.32565322569204,66.7246052848008,1
298,47.444825135611836,37.588228568089754,38.17288242086496,66.59472407697778,66.98101988975093,74.49156301932511,52.269911867593784,47.43665018476765,58.93520947872482,57.08146826048298,54.75748388925382,46.102103675660814,47.277519619020175,51.02787340948118,59.48620788698914,50.31613159682078,55.256664841175784,56.198089785403496,38.59188185261017,41.435933646392996,1
299,49.951212191952145,50.61916953508282,68.11299893707357,81.73679500771193,79.75236348397192,77.23394637151291,73.39562516190618,59.72280381091073,57.187213542668,78.59556081496069,74.14530403846749,78.30695264539169,68.89351565425724,67.02051792089178,26.308731091882773,65.43661329919144,74.50039564673145,65.20442401598575,63.53782908153604,64.14410519563609,0
300,55.728572556323684,60.38140574700993,53.82622923252928,70.32593069812475,51.612278469025114,56.98235941333221,55.04279019351921,54.586297570880774,53.084907177652546,52.663897579566424,52.21095993556214,61.50755450012214,62.328986900115744,59.0466006116616,47.70257008413382,39.972443351139546,43.15413813585087,41.91794648121457,44.13320967558816,59.37269136736224,1
301,15.204185360427845,17.605589488430713,14.574840262790728,49.33775455174612,63.21939187905261,52.021202799926996,18.568014908065084,27.45916345630847,11.686153565506833,14.524376602038965,18.567732182790998,22.803276287784108,26.31166086668401,31.425010363926877,19.17608522898884,20.765316564484852,13.177167099498137,17.90716613278547,17.919375109076842,25.234034345578927,1
302,90.24995130211576,74.13694911740144,67.34537006368242,93.96819769210137,90.5920799429002,94.818400445961,86.82951777821344,96.72548857325943,92.81299257366994,91.0169760510339,86.8843213379529,99.38819659676906,91.5565462230742,90.46809406132566,80.42124420833242,83.62141781615749,88.9571631960229,81.97378228994009,80.28545255912768,82.39593780317094,1
303,24.7467264841603,30.67006392875191,32.00782221706377,72.98135707568426,65.95528767660821,61.832417781200256,27.40863098864277,29.11271792699266,20.218225593736232,14.835961396262116,25.111331269470114,26.650485711780764,33.608692780593444,29.91780868067722,23.57970157576765,31.551352968356177,21.701657674839698,18.96104696166129,25.44911310367887,28.692326733140106,1
304,33.191729680609896,37.16170108703254,37.909918214449924,45.91483106686208,58.5914042131639,63.346091485242454,49.19200896352174,40.97801275363935,48.741750242683175,51.49632965959796,47.70870429838278,39.10561239200664,39.99176986872807,39.18302034203768,40.183384520060244,31.001030751854664,43.54173532412872,36.85383042065243,34.47902300284512,35.67888284037361,1
305,31.69989125610768,26.157988214639392,29.23035885331252,44.97625694451375,63.65788026951064,62.14792670336091,41.27676834826885,31.274518320090003,38.606110795036905,38.40270222858089,35.276407918986116,32.848919370828035,21.165460378276066,22.23252975861445,38.191489969315846,30.18861203278171,41.464653157580116,35.96945598710771,63.70997554718749,21.557103533370967,0
306,65.13202002316851,63.000330351304854,72.42458515428619,58.02790040028699,42.537805022222976,42.108179292962525,24.726516118680426,87.00505106563017,33.19500877954959,30.433128728774914,29.886221066347453,57.93288133733759,83.89895832476923,59.4669049577614,31.778857929224948,77.77628101141156,32.82689632887231,24.046564366633163,31.412581974637607,64.46979596203218,1
307,48.66827648783482,54.52797593317953,52.31871391754702,66.05737223998165,59.11951735676527,57.23121409139312,48.21504685783823,64.41185451563375,54.4611989422955,49.341421025551846,50.475529134215954,64.97601823367073,66.6166561890612,64.39922049527814,52.60040734711757,66.01084912080945,46.562158437392256,39.87227944862831,39.91269807338956,62.333750966443844,1
308,41.280596378381844,40.079990097427284,47.643984722145404,49.73134665151159,53.6291512324389,64.9936222969403,34.521990393091194,38.66602772541598,40.08832470742418,44.33676508803143,46.72889669351893,44.55811406463087,39.12120470356601,33.781040929717555,38.226522984933425,48.88584242084197,49.09959089347961,44.32953859490668,32.0136759685761,44.70029503982785,0
309,47.689167360799544,62.415263885804436,61.81533969263214,52.09753747817004,50.12116220170221,43.122280425969954,37.036690923275316,61.32922852940477,50.60288385301224,49.62927156370218,53.00140845168818,59.32886223670985,58.790770472645825,53.67911383007495,25.873893405793943,42.80199308004564,40.63143618322065,17.173334384220855,70.33191681642397,66.91806359762893,1
310,48.64223605197228,52.50797705974031,49.12985897313215,61.280463996191365,60.76072459009957,69.67006003670963,67.00529392523153,56.29555991489331,58.79963201879612,49.16960631913865,68.23412132624121,66.4028743512973,57.3149384247949,66.05487280578302,61.4104304201332,49.07191290247621,25.148186568375674,25.544463122834358,56.6786358572464,58.77872433908243,1
311,33.57314017033485,33.7861461093452,9.338392484064324,64.64656375719468,67.52121055488891,73.46072503916508,16.605798349964125,71.72756969407743,19.320976525807925,20.900415743328672,21.45947025155532,70.40282008811705,87.16804498394049,85.75178871092145,17.33348219737821,76.8994014888697,16.119972614194893,16.124803322774227,19.871039980190407,84.55694185301623,1
312,35.047461479695784,26.392789023906108,33.89588034964338,59.67667367951354,68.0926989358878,59.45669966122411,21.11071578429471,43.898887776436965,21.976676095615858,15.218120843110256,25.25154534797337,34.539190697509405,39.1687149618712,34.98372215880498,16.539621839338473,37.12411965085897,19.41245116163524,20.319927706137797,17.357247739238254,30.98275334311685,1
313,41.648416935896186,45.57122599455719,48.23867926573719,65.48096765426493,48.77034011700467,58.938334822396286,44.24814606387693,45.99502699476841,39.34593873722787,40.909777371414755,40.80077623681699,47.56392284363052,44.45614643431349,50.29983645123576,33.727078444425246,40.9914890866722,38.977586568879595,34.528256728011826,27.5448370620983,45.23365168709861,1
314,29.120178458070296,53.200074130331565,18.96857697487988,63.81677406968751,67.12333032329003,74.60645408104962,73.2512278148029,61.52555142630477,79.08386928015534,87.60013151291544,86.95755445495706,54.75686822901124,54.71264659371789,54.0363804018913,86.60516242486996,56.032584167121236,86.35619314760444,88.34882825880806,61.972048172384596,51.11174191027202,1
315,52.88057054969488,66.14210391440234,51.57095545507022,45.398340735104895,48.55663995453607,44.762843852399705,68.19915759490945,49.98005133310943,61.79955250541428,47.9686872988727,60.16299639193497,60.082721692882394,55.6367651726206,51.167127432959155,57.00937381156909,41.46309276246812,48.16817298616061,58.819403466504745,70.3946708181748,66.93570843427996,1
316,44.526287659353045,36.30469560504981,34.688076785652235,62.631835145481205,66.51024362252207,36.48409843162949,66.77855208020637,51.445543601077965,61.35596380506962,62.33395132102667,58.32371579475761,48.05382630616293,45.53597562502429,46.89896014477414,48.05443334238973,32.283535143081366,48.49577181989584,29.32979914136732,23.545371466220388,50.20251241054957,0
317,35.272621191366554,51.91526719323515,57.64528442838493,79.56420636427421,85.08224248753083,84.34049703450692,35.35351169851075,60.52800332257085,48.29055969436847,41.16091155862889,47.72509169867489,57.56925610371943,56.916276479231854,52.335424587507326,39.65674995797992,53.934051094318896,43.96819910898743,45.22121253159492,29.08254870624608,52.01332451204121,1
318,66.28706617050669,66.11331942845851,61.60081140131914,72.08478824409194,67.33398579369833,54.784520403867155,70.26672659558838,63.00134539820662,79.3107973339923,73.32757319389538,80.94354831772074,76.50150277561582,77.42342931610364,74.06495205906323,41.0423778764709,57.77872014505164,71.0223982379722,54.588403130025505,76.53270910101759,69.98632260618031,1
319,46.10394168815442,45.41459628748694,47.10257886878583,54.598024415557965,51.79068069335108,51.015839138938134,62.62567538689108,40.12808134055783,65.83929029036325,61.04013500311101,62.213092105850066,44.99653885916953,40.063715014160415,38.39528230185743,52.38351140796567,39.500898401993844,60.77594967008114,51.0401119733801,19.472620215015887,45.623240722839135,1
320,24.098940271610946,43.05679035801753,39.09701738206328,81.47976491672961,70.50480767143371,77.06452862183643,59.813105577475746,53.806441043670084,54.651863732491684,51.78804360178518,64.56266077314832,57.09408790650389,58.65852545929432,61.20894896533739,60.97148063008689,54.57443316311193,63.85842308927278,30.96984697352855,63.534151442713814,60.24550695559496,0
321,55.00445063142158,52.391286351800424,52.03187166942347,81.81013726996889,81.89575490747225,82.78599995632078,49.690064569181864,46.33204903619785,49.134231323033845,46.06905369978236,49.675620132151934,53.19608369327561,54.6540287094324,57.639227409328406,54.16709892160446,49.939099781925975,44.7565875230819,49.88903445789899,26.003866764257694,48.642665812077986,0
322,55.739780940453684,64.67130089359361,53.8552370004775,80.0736284826993,58.931787942044785,69.28165568264097,68.90755209978852,57.31770023575707,65.29403379343638,68.37789746281457,74.03387116619021,71.16645620640277,65.88552033982819,72.51006862570016,64.77462869757579,43.08641497231422,30.544569254642248,25.930103878408488,63.39241113411267,60.32081760479515,1
323,37.73085571741027,36.922609215708384,42.85678652310417,56.571194078977186,40.70078964186744,51.983455145408065,49.124345346989976,37.842280947226776,43.08357912842163,42.94924262864065,58.60418497112789,44.491150639592746,45.22623160047486,36.952495733466066,49.022236390413504,39.123012396425096,52.717931466108816,54.8450957102252,30.87267660690649,25.90412535057329,0
324,55.71105830278592,66.44149873833439,61.05330502583088,83.97944499645322,80.26848901260728,60.432219364508256,33.968061743981515,67.64613768660949,36.049990690496564,33.14883230050856,28.498344250222654,65.81716903136636,65.23315468785654,54.648100024944455,32.82906860779997,69.76238052073457,34.64173022092562,33.36333541091845,26.894995518633927,64.53194549452164,1
325,36.68158828149752,55.27319363350353,33.561822708460305,61.69078015542549,60.317073878699205,63.18579638571543,39.11347794914421,54.94335920327124,38.21467791605212,48.68774499011515,51.06584923202093,65.65337599879815,49.83548015589167,54.240810691941384,42.58869814409243,58.35555031131115,50.786081196220934,34.763700234220636,47.10524819656587,73.28346429252277,1
326,12.377614950367922,9.932602181663023,8.922574565495651,80.02271082027708,73.68215175799088,71.91868145452578,73.68347399415849,17.943606911606537,71.538626818943,67.6882466289239,39.883809230692684,1.2382678184428535,9.779615484648495,8.294548696799978,67.88115345320813,11.505548998063615,66.10579818279334,53.513026285428374,27.127081810698904,15.628458132006967,1
327,28.623675589525604,43.502536122274634,33.308215466285226,75.4836485407452,71.9083812490113,59.66437937147821,75.03789014243203,40.52123961102718,55.73255006711853,55.35445295517491,71.4245200394182,39.73494456971469,41.48156942259546,45.22986101928456,56.72604195100347,34.89018382524179,49.20361914622261,49.7134897755837,33.129665509885996,46.06586225618332,0
328,30.453597862835984,24.86209872682842,31.68919207792691,79.92452419996025,41.28237792624081,67.34159162383853,50.31971481336075,31.151621576589758,55.640037316362246,56.10636267609596,51.05078735155744,28.62408212194204,36.96008218444337,33.056538020048585,54.23564710781585,32.46195693990571,58.31329279600241,57.97774352726636,58.82515661578376,26.217200402261625,0
329,47.86746533845067,48.363078230263405,23.547651571081552,68.05942979689958,88.365803846918,81.7546596880784,47.607996141063396,44.72814595294025,51.82842355006985,54.57342497306049,41.74523223719953,55.68926760070093,52.7879160344371,59.048731176475975,51.98279627854421,45.08382473327127,44.81833079559318,53.22420950456053,35.246973870439135,59.43201716438379,1
330,49.855440062276315,41.025977961633984,55.937159811028536,51.813363489556345,44.79129427982726,47.582424714201615,18.43470563664077,80.15031930742663,28.422426688472108,28.83733847752448,28.88917755180746,64.84399507690708,86.46860248974535,87.92760193912069,33.86527761215928,96.07846880762716,29.86912479746657,29.855769217287797,31.774261479076678,88.90435941695793,1
331,34.749320442345805,37.307460501218,26.33751352431143,88.90784936106299,87.88510090778166,82.5158170646135,92.0931608919714,40.83642575086477,89.70200650903642,95.24267340465748,86.97428754602528,40.82985298233156,38.80532826097645,39.383242813275544,89.35995575346944,26.009718179357915,87.96319268282801,91.22454768383415,32.792127383430916,36.677049098572155,1
332,57.908110819472796,37.81329088287666,59.661278899908254,97.23495444253791,92.23117269708288,78.3286566765417,25.24358994782382,74.73129678174502,29.641212604998287,27.836845961648606,28.04958182676977,70.02653807661565,65.82754863915164,65.21169080381476,26.309423103902787,47.43711273435071,24.364841112961745,23.807075090839504,27.03836386358184,64.82621120500674,1
333,66.20013165437942,50.16128322103682,71.73984247109162,42.26524306461908,28.44787366391709,44.11416623948055,55.44244330447204,53.890961914872854,66.24561029558477,49.35908823155128,59.538988895428616,49.56212593061815,66.42265387938401,53.66593479406721,62.6553707279591,54.48493671381135,65.56008856507312,62.63568514624514,56.61813040832154,53.20147038761678,0
334,26.860155913872646,35.73208648579815,34.86519729734705,71.64811708530094,64.90741903752452,53.01687491507685,27.79568565640598,39.56339132514111,21.5662673272826,29.873262865122324,20.299258324264216,36.982992779826155,29.08383974531569,35.024790656772,22.929779224852552,32.12930161292604,20.02408167020795,22.84874106181945,12.550775776924903,37.61987628814671,1
335,26.56356384748157,33.61706372717783,26.407291848683318,72.0704490504202,78.04677703525441,63.60743085842619,27.153118947642522,34.10487988145661,27.87869686642132,32.256563079214466,32.88689999916465,34.97192749523079,32.961219409800485,32.967708969929035,33.770488338209816,34.53584874095543,33.206764676723296,33.84587733811162,36.528678731739866,31.198333008102242,1
